text,created_at,event
Stay safe Italy! tornado approaching,2024-01-09T18:49:53.852252,event_20
@user6966: Tesla expands operations to Italy,2024-01-09T19:04:01.902810,event_38
@user2610: Tech news: SpaceX launches iPhone 15 globally,2024-01-09T19:22:49.054975,event_3
imo Tech news: Apple launches PS5 globally #technology27,2024-01-09T19:31:25.631257,event_27
@user6638: Just watched Yankees vs Giants. Best game ever! #sports0,2024-01-09T19:34:15.370572,event_0
Review: Netflix's Pixel 8 is worth the hype,2024-01-09T19:41:51.494837,event_11
@user4693: 🙏 Relief efforts underway in Italy after tornado #disaster12,2024-01-09T19:58:00.860419,event_12
Press conference: Obama discusses healthcare #politics17,2024-01-09T19:58:57.431352,event_17
@user249: Dua Lipa announces new project at World Cup,2024-01-09T20:20:47.055228,event_34
@user5039: Amazing performance by Brady in today's MLB match,2024-01-09T20:33:20.177513,event_16
@user1912: Breaking: Earthquake hits Japan - magnitude 5.2,2024-01-09T20:38:02.944595,event_20
@user5638: New legislation on taxes proposed by Pelosi #politics9,2024-01-09T20:42:32.836404,event_9
WHO updates guidelines on flu #health13,2024-01-09T20:42:46.657199,event_13
goat Obama tweets about taxes policy changes #politics9,2024-01-09T20:49:38.138499,event_9
POTUS addresses nation on immigration - what do you think? #politics1,2024-01-09T20:50:37.576310,event_1
AOC's stance on healthcare sparks debate #politics33,2024-01-09T20:55:07.349298,event_33
goat Major announcement from Newsom regarding taxes,2024-01-09T20:56:23.804635,event_33
@user4941: Press conference: Harris discusses economy,2024-01-09T21:04:57.209878,event_33
Tesla stock surges after earnings report,2024-01-09T21:10:48.340671,event_22
@user2985: This economy story is breaking the internet,2024-01-09T21:18:57.165444,event_15
Tech news: SpaceX launches Vision Pro globally #technology43,2024-01-09T21:31:53.355185,event_43
POTUS addresses nation on healthcare - what do you think?,2024-01-09T21:42:28.086573,event_25
tbh Breaking: KD scores winning goal for Patriots,2024-01-09T21:55:31.157604,event_24
@user9544: Breaking: Harris announces new policy on healthcare ngl #politics1,2024-01-09T22:12:22.715326,event_1
Update: wildfire in New York causes major damage #disaster12,2024-01-09T22:17:23.661231,event_12
omg Trending: #Breaking goes viral on social media,2024-01-09T22:25:15.081380,event_15
😱 Sanders speaks about healthcare at today's conference #politics17,2024-01-09T22:33:01.683453,event_17
Breaking: Google and YouTube merger approved #business30,2024-01-09T22:37:00.078420,event_30
@user3658: Review: SpaceX's Model Y is worth the hype goated #technology27,2024-01-09T22:37:53.606344,event_27
POTUS addresses nation on economy - what do you think? #politics33,2024-01-09T22:38:21.905981,event_33
Breaking: Microsoft releases Quest 3 today #technology35,2024-01-09T22:50:51.850228,event_35
CEO of NVIDIA steps down - what's next? istg #business38,2024-01-09T22:56:59.528908,event_38
Beyoncé wins award at World Cup! So deserved! #entertainment34,2024-01-09T23:15:12.598222,event_34
Meta announces 2000 new jobs in California ??? #business46,2024-01-09T23:22:26.057174,event_46
Breaking: Obama announces new policy on healthcare,2024-01-09T23:22:37.322433,event_1
@user1080: Just watched Barcelona vs Celtics. Best game ever! #sports8,2024-01-09T23:58:45.218538,event_8
Warriors defeats Rockets 110-105 in thrilling tennis game #sports0,2024-01-10T00:13:51.573714,event_0
@user8067: fomo Press conference: DeSantis discusses taxes #politics33,2024-01-10T00:41:33.892582,event_33
rn SpaceX CEO reveals plans for Model Y,2024-01-10T00:43:24.423265,event_43
@user4786: Netflix CEO reveals plans for Vision Pro,2024-01-10T00:50:25.084866,event_11
@user5615: WHO updates guidelines on mental health omg,2024-01-10T00:56:32.715484,event_45
POTUS addresses nation on healthcare - what do you think? #politics1,2024-01-10T01:02:29.760645,event_1
Breaking: diabetes research breakthrough announced,2024-01-10T01:06:31.967499,event_45
Breaking news: tornado strikes Mexico ??? #disaster12,2024-01-10T01:15:00.943729,event_12
Best performance by The Weeknd at World Cup!,2024-01-10T01:19:07.823402,event_2
@user596: ngl OMG Mbappé just broke the record! #Patriots,2024-01-10T01:19:58.314594,event_24
@user7392: Tesla CEO reveals plans for PS5,2024-01-10T01:27:01.171742,event_11
Meta stock surges after Pixel 8 announcement,2024-01-10T01:40:52.898380,event_11
Meta CEO reveals plans for Vision Pro #technology11,2024-01-10T01:43:52.449338,event_11
@user7788: Market update: Netflix leads finance gains,2024-01-10T01:55:10.417144,event_38
The new Xbox from OpenAI is incredible #technology27,2024-01-10T02:10:04.387283,event_27
The new GPT-5 from SpaceX is incredible #technology11,2024-01-10T02:11:56.687137,event_11
Press conference: Harris discusses infrastructure 🤯 #politics33,2024-01-10T02:13:48.194813,event_33
@user988: Black Panther breaks box office records this weekend,2024-01-10T02:21:57.524953,event_34
@user3891: Just got my new PS5 from NVIDIA! Amazing!,2024-01-10T02:23:40.019489,event_11
@user4512: Just saw Dune - absolutely amazing! Must watch!,2024-01-10T02:23:43.747827,event_18
Breaking: Tesla releases Pixel 8 today,2024-01-10T02:31:42.368302,event_3
fyi Trending: #Trending goes viral on social media,2024-01-10T02:38:25.568318,event_7
Just saw Spider-Man - absolutely amazing! Must watch!,2024-01-10T02:43:28.788606,event_34
Hot take: healthcare is overrated/underrated #social7,2024-01-10T02:47:09.698752,event_7
@user9201: lowkey Breaking: DeSantis announces new policy on climate change,2024-01-10T02:58:01.466095,event_25
New album by The Weeknd is fire! 🔥 #hiphop,2024-01-10T03:09:56.791098,event_34
Just saw Spider-Man - absolutely amazing! Must watch! #entertainment2,2024-01-10T03:14:01.870175,event_2
Breaking news: earthquake strikes Hawaii #disaster28,2024-01-10T03:14:06.625905,event_28
@user2582: istg Just got my new PS5 from OpenAI! Amazing! #technology11,2024-01-10T03:31:42.817824,event_11
@user4497: Trending: #Alert goes viral on social media,2024-01-10T03:31:55.295058,event_47
icymi Can't believe Barcelona won! What a game! #soccer,2024-01-10T03:33:01.600875,event_24
OpenAI reports record revenue this quarter,2024-01-10T03:34:04.866353,event_38
Rescue teams deployed to Texas after tsunami lol #disaster28,2024-01-10T03:36:34.454151,event_28
@user951: Sanders's stance on healthcare sparks debate ❤️ #politics1,2024-01-10T03:39:04.802474,event_1
@user9339: POTUS addresses nation on healthcare - what do you think? ❤️,2024-01-10T03:43:19.545565,event_33
@user5752: 😱 Market update: Apple leads tech gains,2024-01-10T03:44:21.561540,event_46
Breaking: Newsom announces new policy on climate change lowkey,2024-01-10T03:49:12.592429,event_33
@user1106: Microsoft reports record sales this quarter #business38,2024-01-10T03:54:32.956975,event_38
Breaking: Meta releases PS5 today #technology43,2024-01-10T03:56:04.397401,event_43
ngl POTUS addresses nation on infrastructure - what do you think? #politics9,2024-01-10T04:07:17.936549,event_9
@user296: Just watched Dodgers vs Giants. Best game ever! #sports8,2024-01-10T04:07:20.770373,event_8
Press conference: Newsom discusses infrastructure #politics33,2024-01-10T04:24:14.642900,event_33
tbh Best performance by Beyoncé at Grammy Awards!,2024-01-10T04:35:25.287099,event_18
Everyone's talking about taxes today!,2024-01-10T04:36:41.279476,event_39
@user8553: NVIDIA stock surges after Pixel 8 announcement,2024-01-10T04:38:41.039079,event_43
Breaking news: flood strikes Alaska bussin #disaster12,2024-01-10T04:48:25.573977,event_12
@user1175: New legislation on immigration proposed by Obama #politics9,2024-01-10T05:05:55.639473,event_9
Meta announces new iPhone 15 - game changer! #technology35,2024-01-10T05:20:29.510533,event_35
@user5797: Microsoft stock surges after Quest 3 announcement #technology11,2024-01-10T05:22:22.607646,event_11
Breaking: Tesla and YouTube merger approved fomo,2024-01-10T05:35:08.362561,event_38
Just got my new Model Y from Microsoft! Amazing! #technology19,2024-01-10T05:37:14.407864,event_19
@user7068: AOC tweets about climate change policy changes 😱 #politics33,2024-01-10T05:37:45.040696,event_33
Best performance by The Weeknd at Grammy Awards! #entertainment2,2024-01-10T05:43:00.774164,event_2
New legislation on healthcare proposed by Pelosi #politics33,2024-01-10T05:43:10.534310,event_33
Breaking news: tornado strikes Mexico #disaster20,2024-01-10T05:52:54.918434,event_20
Breaking: Meta to acquire Twitter for $10B #business30,2024-01-10T05:56:10.790732,event_30
fomo The taxes situation is getting crazy,2024-01-10T05:57:35.065570,event_7
Just saw Dune - absolutely amazing! Must watch! lol #entertainment34,2024-01-10T06:01:18.666365,event_34
Just got my new Xbox from NVIDIA! Amazing!,2024-01-10T06:33:48.672019,event_43
Trump speaks about education at today's conference rn,2024-01-10T06:36:29.831818,event_9
imo Top Gun breaks box office records this weekend #entertainment2,2024-01-10T06:37:41.672187,event_2
Breaking: Harris announces new policy on education goated,2024-01-10T06:39:53.761184,event_1
Breaking: AOC announces new policy on foreign policy #politics33,2024-01-10T06:51:56.217655,event_33
Trump tweets about taxes policy changes,2024-01-10T06:56:44.025397,event_33
Review: Google's PS5 is worth the hype #technology27,2024-01-10T07:04:08.608925,event_27
@user6287: Press conference: Sanders discusses foreign policy,2024-01-10T07:06:39.904100,event_9
❤️ Patriots defeats Red Sox 3-2 in thrilling football game,2024-01-10T07:08:43.265941,event_16
@user7618: This taxes story is breaking the internet,2024-01-10T07:14:16.523726,event_31
Major announcement from Harris regarding economy #politics25,2024-01-10T07:23:18.428031,event_25
@user4085: Real Madrid wins the championship game against Celtics! #sports48,2024-01-10T07:24:43.351131,event_48
Emergency alert: flood warning for Turkey #disaster4,2024-01-10T07:53:49.064802,event_4
OMG Beyoncé just posted about climate change! 😭 #entertainment34,2024-01-10T07:54:42.118592,event_34
Breaking: Newsom announces new policy on climate change 🙏,2024-01-10T08:05:53.732912,event_17
Review: Meta's Xbox is worth the hype #technology19,2024-01-10T08:09:17.789837,event_19
OMG Zendaya just posted about education!,2024-01-10T08:16:26.741662,event_34
@user4231: Tom Holland wins award at Super Bowl! So deserved! #entertainment34,2024-01-10T08:18:39.832732,event_34
@user2652: football finals are insane this year! Go Man United! #sports48,2024-01-10T08:25:38.119957,event_48
Google stock surges after Xbox announcement #technology3,2024-01-10T08:29:18.247148,event_3
OMG Drake just posted about healthcare! #entertainment2,2024-01-10T08:39:03.970349,event_2
@user2414: lol New album by Morgan Wallen is fire! 🔥 #rnb,2024-01-10T08:44:17.343493,event_34
@user386: Apple announces 2000 new jobs in Texas #business30,2024-01-10T08:49:30.339523,event_30
@user3424: asap OpenAI announces new Quest 3 - game changer!,2024-01-10T08:55:40.234175,event_11
POTUS addresses nation on immigration - what do you think?,2024-01-10T09:17:16.175615,event_1
Can't stop listening to SZA's new song,2024-01-10T09:19:46.537758,event_2
Google announces new iPhone 15 - game changer! tbh,2024-01-10T09:34:15.038889,event_43
Can't believe what happened with economy!,2024-01-10T09:36:03.636229,event_7
tl;dr The new iPhone 15 from OpenAI is incredible #technology11,2024-01-10T09:43:27.359698,event_11
@user4400: Major announcement from Obama regarding climate change,2024-01-10T09:45:00.326539,event_9
🤯 Rescue teams deployed to Mexico after flood,2024-01-10T09:49:16.427647,event_12
Harris speaks about healthcare at today's conference #politics1,2024-01-10T10:31:13.213552,event_1
DeSantis's stance on education sparks debate,2024-01-10T10:34:22.876628,event_25
POTUS addresses nation on economy - what do you think? #politics1,2024-01-10T10:42:54.852832,event_1
Market update: OpenAI leads energy gains #business38,2024-01-10T10:54:35.201294,event_38
Press conference: DeSantis discusses immigration #politics9,2024-01-10T10:56:15.590759,event_9
@user7017: Just got my new Pixel 8 from Google! Amazing!,2024-01-10T11:01:55.587751,event_27
Review: Netflix's Quest 3 is worth the hype #technology43,2024-01-10T11:11:57.975710,event_43
@user8214: Sanders tweets about foreign policy policy changes #politics33,2024-01-10T11:20:03.532955,event_33
@user9025: Just got my new Vision Pro from OpenAI! Amazing!,2024-01-10T11:34:53.761322,event_27
@user2745: Apple CEO reveals plans for Pixel 8 #technology11,2024-01-10T11:49:38.523054,event_11
💪 Breaking news: tornado strikes Florida,2024-01-10T12:23:55.438005,event_12
@user6574: Breaking: Obama announces new policy on immigration,2024-01-10T12:36:56.433196,event_33
OMG Mahomes just broke the record! #Chiefs,2024-01-10T12:36:59.159885,event_48
@user5309: Breaking: DeSantis announces new policy on education,2024-01-10T12:49:15.978193,event_33
Emergency alert: wildfire warning for Florida #disaster28,2024-01-10T12:51:35.920858,event_28
Black Panther breaks box office records this weekend #entertainment34,2024-01-10T12:56:28.006581,event_34
@user8819: OpenAI reports record revenue this quarter #business22,2024-01-10T13:02:17.474004,event_22
🎉 Breaking: Trump announces new policy on education #politics1,2024-01-10T13:24:06.268623,event_1
@user5875: Rescue teams deployed to Alaska after tornado smh,2024-01-10T13:26:34.518960,event_28
@user1970: Market update: Google leads retail gains,2024-01-10T13:41:51.962090,event_46
@user9987: The taxes situation is getting crazy ❤️ #social7,2024-01-10T13:50:23.043481,event_7
Drake announces new project at World Cup #entertainment34,2024-01-10T14:36:21.919996,event_34
Just watched Lakers vs Eagles. Best game ever!,2024-01-10T14:41:37.341222,event_8
@user316: Google announces new Pixel 8 - game changer! #technology27,2024-01-10T14:44:21.761346,event_27
@user476: Oppenheimer breaks box office records this weekend #entertainment2,2024-01-10T14:47:29.336648,event_2
@user2050: fyi Stay safe Florida! hurricane approaching,2024-01-10T14:47:32.878483,event_20
@user8267: Netflix announces new Model Y - game changer!,2024-01-10T14:50:32.087629,event_35
Breaking: Earthquake hits Florida - magnitude 7.3 idk #disaster12,2024-01-10T14:51:54.560860,event_12
